"K","r_e","rho_true","p_lava_1","p_direct_1","p_lava_2","p_direct_2","rho_lava","rho_direct","estimable","bivar_aborted","rel_p","rel_rho","gated"
584,0.2372,-0.8,0.974592,0.974592,4.80709e-15,4.80709e-15,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.066119,0.066119,8.23519e-05,8.23519e-05,-0.114038,-0.114038,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.471293,0.471293,3.14154e-11,3.14154e-11,NA,NA,TRUE,FALSE,0,NA,FALSE
584,0.2372,-0.8,0.113101,0.113101,7.43515e-05,7.43515e-05,-0.0662,-0.0662,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.176033,0.176033,1.02793e-08,1.02793e-08,-0.0366391,-0.0366391,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.880031,0.880031,7.94796e-09,7.94796e-09,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.625029,0.625029,5.56916e-09,5.56916e-09,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.171325,0.171325,5.40908e-08,5.40908e-08,0.532576,0.532576,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.795448,0.795448,1.55974e-09,1.55974e-09,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.73264,0.73264,1.17385e-11,1.17385e-11,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.44431,0.44431,1.31524e-11,1.31524e-11,0.165648,0.165648,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.984051,0.984051,8.0301e-11,8.0301e-11,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.855961,0.855961,1.53991e-10,1.53991e-10,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.765552,0.765552,3.86956e-07,3.86956e-07,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.0281819,0.0281819,1.72003e-06,1.72003e-06,-0.0510162,-0.0510162,TRUE,FALSE,0,0,TRUE
584,0.2372,-0.8,0.0742816,0.0742816,2.35996e-15,2.35996e-15,0.124045,0.124045,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.0577918,0.0577918,1.32265e-13,1.32265e-13,-0.147651,-0.147651,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.624784,0.624784,1.58252e-08,1.58252e-08,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.856459,0.856459,7.58736e-11,7.58736e-11,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.598491,0.598491,5.1843e-07,5.1843e-07,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.0941818,0.0941818,8.36949e-14,8.36949e-14,0.126559,0.126559,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.800059,0.800059,4.44276e-09,4.44276e-09,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.74243,0.74243,2.95076e-08,2.95076e-08,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.884646,0.884646,3.40763e-07,3.40763e-07,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.610126,0.610126,2.05471e-08,2.05471e-08,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.505814,0.505814,4.40389e-07,4.40389e-07,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.673029,0.673029,3.10598e-15,3.10598e-15,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.921094,0.921094,2.37299e-14,2.37299e-14,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.57327,0.57327,2.14362e-11,2.14362e-11,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.27255,0.27255,2.87299e-07,2.87299e-07,-0.315467,-0.315467,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.378367,0.378367,2.75544e-11,2.75544e-11,0.285508,0.285508,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.39045,0.39045,0.00018767,0.00018767,-0.58729,-0.58729,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.973811,0.973811,4.72521e-06,4.72521e-06,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.143214,0.143214,1.34622e-10,1.34622e-10,-0.173764,-0.173764,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.786194,0.786194,8.23881e-12,8.23881e-12,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.787852,0.787852,1.63231e-07,1.63231e-07,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.0917168,0.0917168,4.36239e-09,4.36239e-09,0.122105,0.122105,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.240166,0.240166,3.77896e-09,3.77896e-09,-0.422344,-0.422344,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.601339,0.601339,4.06663e-07,4.06663e-07,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.28151,0.28151,7.02278e-07,7.02278e-07,-0.396561,-0.396561,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.870546,0.870546,6.14871e-07,6.14871e-07,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.32324,0.32324,1.73826e-06,1.73826e-06,-0.751331,-0.751331,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.708037,0.708037,0.00360777,0.00360777,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.866398,0.866398,1.2292e-13,1.2292e-13,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.87068,0.87068,6.71499e-06,6.71499e-06,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.438285,0.438285,5.7227e-10,5.7227e-10,0.771054,0.771054,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.158728,0.158728,8.2526e-13,8.2526e-13,-0.276829,-0.276829,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.133042,0.133042,2.90011e-08,2.90011e-08,-0.433475,-0.433475,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.769736,0.769736,6.09061e-13,6.09061e-13,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.808034,0.808034,2.20706e-11,2.20706e-11,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.699556,0.699556,2.18179e-10,2.18179e-10,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.0434562,0.0434562,3.06822e-15,3.06822e-15,0.343486,0.343486,TRUE,FALSE,0,0,TRUE
584,0.2372,-0.8,0.653687,0.653687,1.60141e-13,1.60141e-13,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.0243185,0.0243185,3.03036e-14,3.03036e-14,-0.0962515,-0.0962515,TRUE,FALSE,0,0,TRUE
584,0.2372,-0.8,0.0306193,0.0306193,4.23257e-12,4.23257e-12,0.469586,0.469586,TRUE,FALSE,0,0,TRUE
584,0.2372,-0.8,0.962537,0.962537,4.69111e-11,4.69111e-11,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.576257,0.576257,7.90647e-09,7.90647e-09,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.797759,0.797759,8.44581e-12,8.44581e-12,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.655503,0.655503,5.79738e-07,5.79738e-07,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.787994,0.787994,2.19497e-12,2.19497e-12,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.880554,0.880554,6.50924e-15,6.50924e-15,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.752748,0.752748,6.5802e-17,6.5802e-17,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.20287,0.20287,6.27826e-11,6.27826e-11,0.345439,0.345439,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.673758,0.673758,5.84072e-05,5.84072e-05,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.930552,0.930552,5.49452e-08,5.49452e-08,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.512529,0.512529,2.53958e-09,2.53958e-09,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.865321,0.865321,9.11305e-09,9.11305e-09,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.357916,0.357916,4.59128e-13,4.59128e-13,-0.448637,-0.448637,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.18961,0.18961,1.13556e-09,1.13556e-09,-0.130448,-0.130448,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.646852,0.646852,0.00101363,0.00101363,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.919091,0.919091,5.69294e-11,5.69294e-11,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.0337453,0.0337453,5.88697e-09,5.88697e-09,0.554255,0.554255,TRUE,FALSE,0,0,TRUE
584,0.2372,-0.8,0.0900546,0.0900546,7.3648e-08,7.3648e-08,0.303692,0.303692,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.146295,0.146295,3.38709e-10,3.38709e-10,0.054022,0.054022,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.468305,0.468305,1.1993e-10,1.1993e-10,NA,NA,TRUE,FALSE,0,NA,FALSE
584,0.2372,-0.8,0.379455,0.379455,1.01795e-09,1.01795e-09,-0.539959,-0.539959,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.659535,0.659535,3.76456e-08,3.76456e-08,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.64884,0.64884,7.13437e-11,7.13437e-11,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.0162343,0.0162343,3.25005e-11,3.25005e-11,-0.043235,-0.043235,TRUE,FALSE,0,0,TRUE
584,0.2372,-0.8,0.870694,0.870694,7.45326e-10,7.45326e-10,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.795397,0.795397,1.02397e-07,1.02397e-07,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.510828,0.510828,1.93654e-13,1.93654e-13,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.944516,0.944516,5.62698e-13,5.62698e-13,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.513308,0.513308,1.47339e-06,1.47339e-06,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.772697,0.772697,1.98292e-11,1.98292e-11,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.0858729,0.0858729,3.41196e-07,3.41196e-07,-0.00997277,-0.00997277,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.461566,0.461566,1.44462e-07,1.44462e-07,NA,NA,TRUE,FALSE,0,NA,FALSE
584,0.2372,-0.8,0.990667,0.990667,2.69124e-12,2.69124e-12,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.274292,0.274292,1.58357e-10,1.58357e-10,-0.697708,-0.697708,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.069368,0.069368,1.15738e-09,1.15738e-09,0.414458,0.414458,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.324157,0.324157,2.13389e-08,2.13389e-08,0.257468,0.257468,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.510138,0.510138,1.44974e-12,1.44974e-12,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.948252,0.948252,4.77292e-14,4.77292e-14,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.0143059,0.0143059,4.73027e-07,4.73027e-07,0.134752,0.134752,TRUE,FALSE,0,0,TRUE
584,0.2372,-0.8,0.444619,0.444619,2.01979e-17,2.01979e-17,-0.0248749,-0.0248749,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.0457894,0.0457894,3.41308e-14,3.41308e-14,-0.104497,-0.104497,TRUE,FALSE,0,0,TRUE
584,0.2372,-0.8,0.873224,0.873224,6.94059e-15,6.94059e-15,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.851921,0.851921,3.16799e-07,3.16799e-07,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.252341,0.252341,4.58991e-19,4.58991e-19,0.185919,0.185919,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.200073,0.200073,1.95202e-06,1.95202e-06,-0.234634,-0.234634,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.483619,0.483619,2.55229e-08,2.55229e-08,-0.423934,-0.423934,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.631874,0.631874,1.78044e-09,1.78044e-09,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.0337119,0.0337119,9.2882e-06,9.2882e-06,-0.123829,-0.123829,TRUE,FALSE,0,0,TRUE
584,0.2372,-0.8,0.534681,0.534681,2.19854e-11,2.19854e-11,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.818675,0.818675,3.3772e-09,3.3772e-09,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.603009,0.603009,7.91172e-07,7.91172e-07,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.780516,0.780516,3.52677e-09,3.52677e-09,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.0266638,0.0266638,1.4158e-07,1.4158e-07,-0.0173814,-0.0173814,TRUE,FALSE,0,0,TRUE
584,0.2372,-0.8,0.873195,0.873195,2.09051e-13,2.09051e-13,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.265457,0.265457,3.93631e-14,3.93631e-14,0.27614,0.27614,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.53349,0.53349,1.38438e-08,1.38438e-08,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.311177,0.311177,9.90267e-10,9.90267e-10,-0.211905,-0.211905,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.805114,0.805114,1.89572e-08,1.89572e-08,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.534349,0.534349,0.000169094,0.000169094,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.316581,0.316581,1.71331e-11,1.71331e-11,-0.763394,-0.763394,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.0359206,0.0359206,2.51531e-12,2.51531e-12,0.252517,0.252517,TRUE,FALSE,0,0,TRUE
584,0.2372,-0.8,0.637145,0.637145,1.96275e-12,1.96275e-12,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.852393,0.852393,9.07564e-07,9.07564e-07,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.544477,0.544477,3.34982e-11,3.34982e-11,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.153599,0.153599,2.51138e-07,2.51138e-07,-0.528455,-0.528455,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.70315,0.70315,4.46974e-08,4.46974e-08,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.167147,0.167147,5.67458e-06,5.67458e-06,-0.371832,-0.371832,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.332913,0.332913,7.25237e-17,7.25237e-17,0.542039,0.542039,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.569282,0.569282,2.09565e-09,2.09565e-09,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.332409,0.332409,3.93903e-08,3.93903e-08,0.0214276,0.0214276,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.149812,0.149812,8.51949e-13,8.51949e-13,0.294964,0.294964,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.979199,0.979199,4.27147e-09,4.27147e-09,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.514442,0.514442,2.9971e-10,2.9971e-10,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.583867,0.583867,8.82159e-09,8.82159e-09,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.424991,0.424991,1.59101e-11,1.59101e-11,-0.533261,-0.533261,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.153234,0.153234,2.81146e-07,2.81146e-07,-0.52522,-0.52522,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.169596,0.169596,1.20656e-08,1.20656e-08,-0.265186,-0.265186,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.114031,0.114031,9.39872e-08,9.39872e-08,-0.170114,-0.170114,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.728803,0.728803,1.15509e-10,1.15509e-10,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.923959,0.923959,2.20241e-10,2.20241e-10,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.660645,0.660645,4.81574e-09,4.81574e-09,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.0412971,0.0412971,1.46286e-09,1.46286e-09,0.206922,0.206922,TRUE,FALSE,0,0,TRUE
584,0.2372,-0.8,0.055991,0.055991,3.99326e-17,3.99326e-17,0.0731105,0.0731105,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.33947,0.33947,2.29359e-12,2.29359e-12,0.599169,0.599169,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.708368,0.708368,6.65226e-09,6.65226e-09,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.761014,0.761014,1.34538e-09,1.34538e-09,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.153399,0.153399,1.49448e-10,1.49448e-10,-0.147766,-0.147766,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.185443,0.185443,0.00102937,0.00102937,0.233495,0.233495,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.711374,0.711374,1.43598e-07,1.43598e-07,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.808678,0.808678,3.52801e-16,3.52801e-16,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.569735,0.569735,1.17662e-06,1.17662e-06,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.678296,0.678296,2.53353e-11,2.53353e-11,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.0214579,0.0214579,3.4747e-11,3.4747e-11,0.0332735,0.0332735,TRUE,FALSE,0,0,TRUE
584,0.2372,-0.8,0.0521429,0.0521429,1.23832e-07,1.23832e-07,-0.354446,-0.354446,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.808227,0.808227,1.93401e-07,1.93401e-07,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.569687,0.569687,2.10434e-09,2.10434e-09,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.716579,0.716579,1.56879e-10,1.56879e-10,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.829453,0.829453,2.17711e-14,2.17711e-14,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.552636,0.552636,3.13818e-09,3.13818e-09,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.97264,0.97264,1.31228e-10,1.31228e-10,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.337014,0.337014,5.10271e-14,5.10271e-14,0.564528,0.564528,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.133923,0.133923,1.30646e-09,1.30646e-09,-0.010554,-0.010554,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.440924,0.440924,1.19521e-10,1.19521e-10,-0.336703,-0.336703,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.831605,0.831605,1.05557e-08,1.05557e-08,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.318469,0.318469,5.91879e-09,5.91879e-09,-0.90535,-0.90535,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.443646,0.443646,1.81914e-07,1.81914e-07,-0.669241,-0.669241,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.713212,0.713212,2.86372e-06,2.86372e-06,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.100553,0.100553,9.40362e-12,9.40362e-12,-0.114203,-0.114203,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.368316,0.368316,2.14632e-10,2.14632e-10,0.420102,0.420102,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.935495,0.935495,1.88466e-14,1.88466e-14,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.376757,0.376757,1.18367e-07,1.18367e-07,-0.0893067,-0.0893067,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.101712,0.101712,2.15358e-14,2.15358e-14,0.138052,0.138052,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.438748,0.438748,5.82718e-13,5.82718e-13,NA,NA,TRUE,FALSE,0,NA,FALSE
584,0.2372,-0.8,0.461622,0.461622,9.73036e-12,9.73036e-12,-0.418717,-0.418717,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.867586,0.867586,3.93904e-08,3.93904e-08,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.740142,0.740142,1.72662e-11,1.72662e-11,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.977211,0.977211,1.86169e-11,1.86169e-11,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.8,0.339999,0.339999,2.60218e-15,2.60218e-15,-0.294138,-0.294138,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.8,0.719509,0.719509,1.28079e-11,1.28079e-11,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.3,0.923083,0.923083,2.22306e-07,2.22306e-07,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.3,0.82445,0.82445,1.28118e-13,1.28118e-13,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.3,0.4027,0.4027,1.72499e-08,1.72499e-08,-1,-1,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.3,0.1855,0.1855,1.77984e-09,1.77984e-09,-0.695028,-0.695028,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.3,0.48003,0.48003,7.13483e-09,7.13483e-09,NA,NA,TRUE,FALSE,0,NA,FALSE
584,0.2372,-0.3,0.424463,0.424463,1.39371e-07,1.39371e-07,-0.10936,-0.10936,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.3,0.586675,0.586675,1.00298e-05,1.00298e-05,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.3,0.367364,0.367364,7.86494e-09,7.86494e-09,-0.782739,-0.782739,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.3,0.0836821,0.0836821,2.52834e-13,2.52834e-13,-0.0418032,-0.0418032,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.3,0.918943,0.918943,5.37715e-12,5.37715e-12,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.3,0.970482,0.970482,1.96926e-07,1.96926e-07,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.3,0.912473,0.912473,2.74775e-07,2.74775e-07,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.3,0.750262,0.750262,8.70851e-13,8.70851e-13,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.3,0.675832,0.675832,4.76987e-06,4.76987e-06,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.3,0.972554,0.972554,2.97651e-10,2.97651e-10,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.3,0.686909,0.686909,5.48521e-06,5.48521e-06,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.3,0.696597,0.696597,4.47128e-11,4.47128e-11,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.3,0.592968,0.592968,9.74666e-10,9.74666e-10,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.3,0.441128,0.441128,7.46508e-11,7.46508e-11,0.534926,0.534926,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.3,0.79747,0.79747,1.38358e-15,1.38358e-15,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.3,0.996134,0.996134,1.85565e-09,1.85565e-09,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.3,0.444228,0.444228,1.04223e-09,1.04223e-09,-0.394636,-0.394636,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.3,0.224841,0.224841,8.77457e-12,8.77457e-12,-0.271035,-0.271035,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.3,0.814432,0.814432,5.94275e-09,5.94275e-09,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.3,0.654639,0.654639,6.43796e-10,6.43796e-10,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.3,0.777537,0.777537,9.7262e-13,9.7262e-13,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.3,0.617112,0.617112,9.11126e-07,9.11126e-07,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.3,0.707322,0.707322,1.44171e-13,1.44171e-13,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.3,0.83952,0.83952,2.14306e-10,2.14306e-10,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.3,0.615454,0.615454,7.74056e-08,7.74056e-08,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.3,0.756453,0.756453,4.19551e-08,4.19551e-08,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.3,0.550528,0.550528,1.52225e-11,1.52225e-11,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.3,0.766616,0.766616,1.42528e-08,1.42528e-08,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.3,0.646073,0.646073,4.65473e-11,4.65473e-11,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.3,0.126446,0.126446,3.48815e-13,3.48815e-13,0.400645,0.400645,TRUE,FALSE,0,0,FALSE
584,0.2372,-0.3,0.611106,0.611106,1.50197e-10,1.50197e-10,NA,NA,FALSE,TRUE,0,NA,FALSE
584,0.2372,-0.3,0.0838672,0.0838672,3.31062e-09,3.31062e-09,0.158536,0.158536,TRUE,FALSE,0,0,FALSE
